elapsed_s,expected,prediction,status,confidence,known_mass,action,reason,total_ms,mediapipe_ms,classifier_ms
13.255651999999827,,no_gesture,predicted,0.0,0.045752983540296555,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.691000000264467,10.77530000020488,0.1422999998794694
13.352229200000238,,no_gesture,predicted,0.0,0.03335285186767578,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.442199999801232,10.22720000037225,0.18629999976838008
13.453177100000175,,no_gesture,predicted,0.0,0.015162071213126183,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.06130000002304,10.68489999988742,0.17759999991540099
13.551784000000225,,no_gesture,predicted,0.0,0.017739683389663696,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.37520000031145,10.250600000290433,0.1380999997309118
13.655330200000208,,no_gesture,predicted,0.0,0.01286313310265541,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,19.556100000045262,11.740999999801716,0.13930000022810418
13.752545100000134,,no_gesture,predicted,0.0,0.03328479081392288,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.410799999903247,10.40629999988596,0.22219999982553418
13.85368389999985,,no_gesture,predicted,0.0,0.034898191690444946,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.002399999910267,10.78060000008918,0.1953999999386724
13.952134300000125,,no_gesture,predicted,0.0,0.012499862350523472,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.36159999998199,10.286599999744794,0.15510000002905144
14.053086299999904,,no_gesture,predicted,0.0,0.028796305879950523,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.20130000012432,10.800200000176119,0.19220000012865057
14.152766900000188,,no_gesture,predicted,0.0,0.027846939861774445,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.863800000010087,10.405699999864737,0.23009999995338148
14.237100700000155,,no_gesture,predicted,0.0,0.031143199652433395,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.291900000145688,11.266299999988405,0.21419999984573224
14.336827099999937,,no_gesture,predicted,0.0,0.029094940051436424,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.42919999994774,10.681700000077399,0.14099999998506973
14.456658699999934,,no_gesture,predicted,0.0,0.028515266254544258,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.205700000180514,11.61950000005163,0.13930000022810418
14.552391600000192,,no_gesture,predicted,0.0,0.019674085080623627,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.5234999999484,10.508299999855808,0.17429999979867716
14.651853500000016,,no_gesture,predicted,0.0,0.00866672396659851,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.53100000021368,10.381299999608018,0.16349999987141928
14.751728700000058,,no_gesture,predicted,0.0,0.03531074523925781,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.712699999970937,10.563599999841244,0.24990000019897707
14.851937299999918,,no_gesture,predicted,0.0,0.04070131853222847,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.678500000125496,10.405600000012782,0.16129999994518585
14.951557800000046,,no_gesture,predicted,0.0,0.027156442403793335,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.31859999997687,10.322699999960605,0.15519999988100608
15.052162999999837,,no_gesture,predicted,0.0,0.05123603343963623,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.984700000193698,10.632699999860051,0.15900000016699778
